entityName	NELabel
未按规定使用彩票公益金和发行经费	auditProblem
概算(预算)外投资(计划外工程)	auditProblem
不按当年实际预算支出数列支、列报	auditProblem
不及时将预算拨款划入用款单位账户	auditProblem
部分工业污染源未纳入环境统计管理	auditProblem
复审日期在输入日期或审核日期之前	auditProblem
海关对合同分册管理是否合规、有效	auditProblem
海关加工贸易审批印章是否集中保管	auditProblem
行政事业收费未实行收支两条线管理	auditProblem
合同备案档案的内容是否齐全、完整	auditProblem
环境统计年报数据不准确的表现有：	auditProblem
缴存比例是否低于政策规定比例下限	auditProblem
利用住房公积金发放保障性住房建设	auditProblem
领用物资未用于工程建设，虚报冒领	auditProblem
企业开展禁止类商品的加工贸易业务	auditProblem
企业人员未在参加企业职工失业保险	auditProblem
擅自将使用外国政府、国际金融组织	auditProblem
擅自扩大政府性基金征收范围、标准	auditProblem
涂改、伪造、出卖、转卖、擅自提供	auditProblem
违法批准建设项目环境影响评价文件	auditProblem
未编制可行性研究报告、项目建议书	auditProblem
一般公共预算结余资金未按规定清理	auditProblem
预算稳定调节基金提取和使用不合规	auditProblem
越权审批党政机关办公楼等建设项目	auditProblem
越权审批建设项目环境影响评价文件	auditProblem
暂定税率适用超过所规定的时限范围	auditProblem
证券公司人员利用职务便利突击入股	auditProblem
总预算会计报表编制不真实、不完整	auditProblem
一般公共预算结余资金未及时清理	auditProblem
预算单位未严格执行定点采购制度	auditProblem
废钢铁、冶金残渣类商品归类错误	auditProblem
暂时进口保金保函审批期限不合规	auditProblem
特殊进口货物的完税价格审价错误	auditProblem
特许权使用费是否未计入完税价格	auditProblem
加工贸易手册保税期限审批不合规	auditProblem
企业逾期未申报核销加工贸易手册	auditProblem
加工贸易边角料和副产品监管不严	auditProblem
社会保险基金会计核算不符合规定	auditProblem
未按规定注销职工住房公积金账户	auditProblem
自产自用的应税消费品未视同销售	auditProblem
资金筹集后没有及时转入财政专户	auditProblem
资产核算不符合财务会计有关规定	auditProblem
滞留、挤占、截留、挪用建设资金	auditProblem
证券公司参与区域性股权交易市场	auditProblem
证券公司参与短期融资券二级交易	auditProblem
政府性债务资金未按规定用途使用	auditProblem
政府性债务资金违规用于楼堂馆所	auditProblem
政府性基金预算未报人大审查批准	auditProblem
政府性基金未实行收支两条线管理	auditProblem
征收机构未按规定征收社会保险费	auditProblem
在推行清洁生产和发展循环经济中	auditProblem
原始凭证的填制、取得不符合规定	auditProblem
银行少计基本养老保险收入户利息	auditProblem
银行少计工伤保险基金支出户利息	auditProblem
烟气排放连续监测系统未正常运行	auditProblem
县城生活污水处理厂运行效率不高	auditProblem
未经充分论证和研究编制支出预算	auditProblem
未达到规定缴存年限办理贷款业务	auditProblem
未按规定专户储存、单独建账核算	auditProblem
未按规定执行“收支两条线”管理	auditProblem
未按规定管理资产，造成资产流失	auditProblem
未按规定处理基建结余、结存资金	auditProblem
未按规定办理住房公积金提取审批	auditProblem
违规未在国有或国家控股银行开户	auditProblem
违规处置权属不清或有争议的资产	auditProblem
违反规定私设会计账簿登记与核算	auditProblem
违反规定私设会计账簿登记、核算	auditProblem
为已死亡人员继续缴纳住房公积金	auditProblem
设计标准提高导致建设项目超概算	auditProblem
融资平台公司通过不合规渠道融资	auditProblem
清单组价错误造成招标控制价偏高	auditProblem
企业未取得排污许可证而违规排污	auditProblem
骗取失业保险基金中的职业培训费	auditProblem
利用已死亡人员身份骗取医保资金	auditProblem
截留财政专户基本养老保险费收入	auditProblem
建设项目环境影响评价编制不规范	auditProblem
基本医疗保险支出预算编制不合规	auditProblem
基本医疗保险业务财务收入一致性	auditProblem
基本医疗保险保费收入上解不及时	auditProblem
基本养老保险收入户存款少计利息	auditProblem
汇总财政决算报表不真实、不完整	auditProblem
环境统计业务经费被截留挤占挪用	auditProblem
环境保护未按“三同时”原则实施	auditProblem
环保部门计算不准确少计征排污费	auditProblem
核定征收企业适用所得率标准认定	auditProblem
行政机关办公用房建设面积超标准	auditProblem
国有资本经营预算编制范围不完整	auditProblem
国库占压财政部门拨付的预算资金	auditProblem
国库经收处延解、挪用、占压税款	auditProblem
工伤保险基金支出户存款少计利息	auditProblem
个人账户开户日期出生日期不规范	auditProblem
个人月缴存应缴与实缴金额不一致	auditProblem
定额套用错误导致施工图预算偏高	auditProblem
调入一般公共预算未达到比例要求	auditProblem
单位未按规定缴存职工住房公积金	auditProblem
超过实际完成产值申请工程进度款	auditProblem
财政预算结余中，上级补助比重大	auditProblem
部门决算结账事项不真实、不完整	auditProblem
不将应缴财政的增值收益上缴财政	auditProblem
报表反映年终结算事项金额不准确	auditProblem
报表反映结余结转资金金额不准确	auditProblem
保险公司虚构中介业务套取手续费	auditProblem
2006年以后乡镇违规举借债务	auditProblem
财政专项资金二次分配管理不合规	auditProblem
建设项目边勘察、边设计、边施工	auditProblem
将国有资产界定为其他所有制资产	auditProblem
截留(挤占、挪用)水利建设基金	auditProblem
社会保险基金未及时缴入财政专户	auditProblem
违规不缴或者少缴矿产资源补偿费	auditProblem
违规从社会保险基金中提取管理费	auditProblem
未按规定取得建设工程规划许可证	auditProblem
未按规定取得建设用地规划许可证	auditProblem
邀请招标的投标人不符合法定要求	auditProblem
未按规定及时足额缴纳社会保险费	auditProblem
行政单位专项资金结余未单独核算	auditProblem
编制虚假材料，骗取国家建设资金	auditProblem
部门决算结转结余不真实、不完整	auditProblem
财政部门将社保补助资金调剂使用	auditProblem
财政部门滞拨失业保险财政专户款	auditProblem
参加政府采购专家评审管理不到位	auditProblem
出借使用外国政府、国际金融组织	auditProblem
存在征收机关延压、挪用税款现象	auditProblem
单位未按时、足额缴存住房公积金	auditProblem
动用以前年度结余资金未纳入预算	auditProblem
多报工程预算，骗取国家建设资金	auditProblem
发放工资未代扣个人社保费用审计	auditProblem
夫妻双方多次获取住房公积金贷款	auditProblem
负债及所有者权益审计的取证程序	auditProblem
个贷率和运用率过低，沉淀率过高	auditProblem
个人月缴存应缴与实缴金额一致性	auditProblem
国库资金转入财政专户并虚列支出	auditProblem
合同备案档案的管理制度是否严格	auditProblem
环境统计信息管理系统数据不准确	auditProblem
混淆预算级次，多退上级财政收入	auditProblem
加工贸易结余料件结转不合规核查	auditProblem
将非所属预算单位的预算纳入预算	auditProblem
决算报表表格不完整财政部门编制	auditProblem
擅自改变财政收入项目的征收范围	auditProblem
商品住房开发发放住房公积金贷款	auditProblem
社会保险基金预算决算不符合规定	auditProblem
设计或者施工单位降低强制性建设	auditProblem
