e1,r,e2,extracted_from,layer
自然资源开发利用,org_of_audit,商务部,2,5
自然资源资产审计,org_of_audit,水利部,2,5
自然资源资产审计,org_of_audit,自治区,2,5
行政事业性收费项,org_of_audit,财政部,2,5
行政事业收费项目,org_of_audit,财政部,2,5
证券公司大型采购,org_of_audit,财政部,2,5
证券期货相关业务,org_of_audit,自治区,2,5
证券期货相关业务,org_of_audit,财政部,2,5
财政专项资金改革,org_of_audit,财政部,2,5
财政专项资金管理,org_of_audit,自治区,2,5
财政专项资金管理,org_of_audit,财政部,2,5
财政奖补资金管理,org_of_audit,财政部,2,5
财政结余结转资金,org_of_audit,自治区,2,5
财政调整支出结构,org_of_audit,财政部,2,5
资金预算绩效管理,org_of_audit,财政部,2,5
边境地区转移支付,org_of_audit,财政部,2,5
进口国别关税配额,org_of_audit,商务部,2,5
退役安置补助资金,org_of_audit,财政部,2,5
部分上级转移支付,org_of_audit,财政部,2,5
部门决算管理制度,org_of_audit,财政部,2,5
部门决算草案审签,org_of_audit,财政部,2,5
部门决算草案编制,org_of_audit,财政部,2,5
部门集中采购项目,org_of_audit,财政部,2,5
部门预算执行流程,org_of_audit,财政部,2,5
部门预算执行财务,org_of_audit,财政部,2,5
部门预算收支执行,org_of_audit,财政部,2,5
重点专项资金审计,org_of_audit,自治区,2,5
重点专项资金管理,org_of_audit,自治区,2,5
非税收入代收业务,org_of_audit,财政部,2,5
非税收入收缴管理,org_of_audit,自治区,2,5
非税收入财政专户,org_of_audit,财政部,2,5
非自动进口许可证,org_of_audit,商务部,2,5
非货币性捐赠财产,org_of_audit,财政部,2,5
项目支出绩效管理,org_of_audit,科技部,2,5
项目支出绩效管理,org_of_audit,财政部,2,5
项目支出绩效评价,org_of_audit,财政部,2,5
项目竣工财务决算,org_of_audit,财政部,2,5
项目预算绩效管理,org_of_audit,财政部,2,5
预算单位授权支付,org_of_audit,财政部,2,5
预算执行审计情况,org_of_audit,自治区,2,5
预算执行审计情况,org_of_audit,财政部,2,5
预算执行情况审计,org_of_audit,财政部,2,5
预算执行进度情况,org_of_audit,财政部,2,5
预算管理审计情况,org_of_audit,自治区,2,5
预算资金拨付情况,org_of_audit,财政部,2,5
地方政府性基金预算,org_of_audit,财政部,2,5
政府性债务管理情况,org_of_audit,财政部,2,5
个体工商户定额核定,org_of_audit,自治区,2,5
企业所得税核定征收,org_of_audit,税务总,2,5
企业所得税核定征收,org_of_audit,自治区,2,5
企业负责人年度薪酬,org_of_audit,自治区,2,5
住房公积金年度预算,org_of_audit,财政部,2,5
保障性安居工程任务,org_of_audit,财政部,2,5
保障性安居工程投资,org_of_audit,自治区,2,5
保障性安居工程投资,org_of_audit,财政部,2,5
养老保险试点的通知,org_of_audit,财政部,2,5
加工贸易限制类目录,org_of_audit,商务部,2,5
国外贷援款备选项目,org_of_audit,财政部,2,5
地方政府性债务审计,org_of_audit,财政部,2,5
基本建设零余额账户,org_of_audit,财政部,2,5
增值税试点实施办法,org_of_audit,财政部,2,5
失业保险金网上申领,org_of_audit,自治区,2,5
小微企业普惠性减税,org_of_audit,财政部,2,5
房产税、土地使用税,org_of_audit,自治区,2,5
房产税、车船使用税,org_of_audit,财政部,2,5
政府性基金决算编制,org_of_audit,财政部,2,5
政府性基金征收管理,org_of_audit,财政部,2,5
政府性基金收缴情况,org_of_audit,财政部,2,5
政府性基金收缴管理,org_of_audit,财政部,2,5
政府性基金立项审批,org_of_audit,财政部,2,5
政府性基金预算决算,org_of_audit,财政部,2,5
政府性基金预算支出,org_of_audit,财政部,2,5
政府性基金预算收入,org_of_audit,财政部,2,5
政府性基金预算收支,org_of_audit,财政部,2,5
政府性基金预算资金,org_of_audit,财政部,2,5
核定应税所得率征收,org_of_audit,自治区,2,5
核定应税所得率征收,org_of_audit,财政部,2,5
水污染防治项目建设,org_of_audit,财政部,2,5
目标责任制完成情况,org_of_audit,财政部,2,5
纳税人取用水量核定,org_of_audit,自治区,2,5
股权转让个人所得税,org_of_audit,自治区,2,5
自然资源和生态环境,org_of_audit,财政部,2,5
行政事业性国有资产,org_of_audit,自治区,2,5
行政事业性国有资产,org_of_audit,财政部,2,5
行政事业性收费项目,org_of_audit,公安部,2,5
行政事业性收费项目,org_of_audit,自治区,2,5
行政事业性收费项目,org_of_audit,财政部,2,5
行政事业性资产管理,org_of_audit,财政部,2,5
部门政府性基金收入,org_of_audit,财政部,2,5
部门预算的执行情况,org_of_audit,自治区,2,5
预付备料款审计程序,org_of_audit,财政部,2,5
预算收入的退库情况,org_of_audit,财政部,2,5
C类企业开展加工贸易,org_of_audit,商务部,2,5
国有资本经营预算支出,org_of_audit,财政部,2,5
个体工商户税收定期定,org_of_audit,财政部,2,5
事业发展专项资金政策,org_of_audit,财政部,2,5
产业发展专项资金管理,org_of_audit,财政部,2,5
产业转型发展专项资金,org_of_audit,自治区,2,5
农机购置补贴专项资金,org_of_audit,财政部,2,5
农村综合改革转移支付,org_of_audit,自治区,2,5
农村综合改革转移支付,org_of_audit,财政部,2,5
创新驱动发展专项资金,org_of_audit,自治区,2,5
商业银行利息支出审计,org_of_audit,财政部,2,5
商业银行财务支出审计,org_of_audit,财政部,2,5
商业银行财务管理审计,org_of_audit,财政部,2,5
困难群众基本生活救助,org_of_audit,财政部,2,5
国有资产有偿使用收入,org_of_audit,财政部,2,5
国有资本经营决算收支,org_of_audit,自治区,2,5
国有资本经营预算审计,org_of_audit,财政部,2,5
国有资本经营预算执行,org_of_audit,财政部,2,5
国有资本经营预算支出,org_of_audit,自治区,2,5
国有资本经营预算资金,org_of_audit,财政部,2,5
国有资源有偿使用收入,org_of_audit,财政部,2,5
国有金融资本经营收入,org_of_audit,财政部,2,5
国有金融资本经营绩效,org_of_audit,财政部,2,5
国有金融资本经营预算,org_of_audit,财政部,2,5
地方政府债券发行兑付,org_of_audit,财政部,2,5
地方政府新设偿债准备,org_of_audit,财政部,2,5
城市管网专项资金管理,org_of_audit,财政部,2,5
城镇居民基本医疗保险,org_of_audit,自治区,2,5
城镇居民基本医疗保险,org_of_audit,财政部,2,5
基本养老保险基金投资,org_of_audit,财政部,2,5
基本养老保险基金支出,org_of_audit,财政部,2,5
基本养老保险基金预算,org_of_audit,财政部,2,5
基本医疗保险基金预算,org_of_audit,财政部,2,5
基本失业保险财政专户,org_of_audit,财政部,2,5
失业保险技能提升补贴,org_of_audit,自治区,2,5
工伤保险基金财政专户,org_of_audit,财政部,2,5
年度转移支付预计执行,org_of_audit,财政部,2,5
年度预算执行情况审计,org_of_audit,财政部,2,5
应付器材款审计程序（,org_of_audit,财政部,2,5
排污费管理合规性审计,org_of_audit,财政部,2,5
政府债券招标发行兑付,org_of_audit,财政部,2,5
政府债券招标发行规则,org_of_audit,财政部,2,5
政府负有偿还责任的债,org_of_audit,财政部,2,5
政府负有担保责任的债,org_of_audit,财政部,2,5
政府采购政策执行情况,org_of_audit,财政部,2,5
教育综合改革专项资金,org_of_audit,财政部,2,5
林业改革发展资金管理,org_of_audit,财政部,2,5
林业生态保护恢复资金,org_of_audit,财政部,2,5
标准经费预算执行情况,org_of_audit,财政部,2,5
知识产权补助资金管理,org_of_audit,自治区,2,5
社会保险费多元化征缴,org_of_audit,自治区,2,5
科技重大专项资金管理,org_of_audit,科技部,2,5
科技重大专项资金管理,org_of_audit,财政部,2,5
职工基本医疗保险支付,org_of_audit,财政部,2,5
自然资源资产责任审计,org_of_audit,自治区,2,5
财税政策兑现操作办法,org_of_audit,自治区,2,5
资金分配管理使用情况,org_of_audit,自治区,2,5
资金分配管理使用情况,org_of_audit,财政部,2,5
部门决算内部控制情况,org_of_audit,财政部,2,5
部门决算草案编制流程,org_of_audit,财政部,2,5
重点生态保护修复治理,org_of_audit,财政部,2,5
国有资产占有、使用状况,org_of_audit,财政部,2,5
土壤有机质提升补贴项目,org_of_audit,财政部,2,5
小微企业普惠性税收减免,org_of_audit,自治区,2,5
小微企业普惠性税收减免,org_of_audit,财政部,2,5
工商户定期定额征收管理,org_of_audit,财政部,2,5
房产税、城镇土地使用税,org_of_audit,科技部,2,5
房产税、城镇土地使用税,org_of_audit,自治区,2,5
房产税、城镇土地使用税,org_of_audit,财政部,2,5
房产税和城镇土地使用税,org_of_audit,自治区,2,5
房产税和城镇土地使用税,org_of_audit,财政部,2,5
政府性基金预算转移支付,org_of_audit,财政部,2,5
新农合医疗保险财政补助,org_of_audit,财政部,2,5
水利建设基金提取和划转,org_of_audit,自治区,2,5
社会资本合作（PPP）,org_of_audit,自治区,2,5
粮食直补和农资综合补贴,org_of_audit,财政部,2,5
行政事业性及基金性收入,org_of_audit,财政部,2,5
行政事业性国有资产管理,org_of_audit,财政部,2,5
部门行政事业性收费项目,org_of_audit,财政部,2,5
重点生态功能区转移支付,org_of_audit,财政部,2,5
专项转移支付预算执行管理,org_of_audit,财政部,2,5
企业职工基本养老保险奖补,org_of_audit,自治区,2,5
农业机械购置补贴专项资金,org_of_audit,财政部,2,5
困难群众基本生活救助资金,org_of_audit,自治区,2,5
国有资本经营预算执行情况,org_of_audit,财政部,2,5
地方政府土地储备专项债券,org_of_audit,财政部,2,5
增值税试点有关事项的规定,org_of_audit,财政部,2,5
增值税试点过渡政策的规定,org_of_audit,财政部,2,5
委托代收非税收入收缴业务,org_of_audit,财政部,2,5
工业和信息化发展专项资金,org_of_audit,财政部,2,5
支持地方高校改革发展资金,org_of_audit,财政部,2,5
林业草原生态保护恢复资金,org_of_audit,财政部,2,5
森林草原航空消防补助资金,org_of_audit,财政部,2,5
民航节能减排专项资金管理,org_of_audit,财政部,2,5
证券期货相关资产评估业务,org_of_audit,财政部,2,5
个体工商户税收定期定额核定,org_of_audit,自治区,2,5
农业资源及生态保护补助资金,org_of_audit,财政部,2,5
可再生能源发展专项资金管理,org_of_audit,财政部,2,5
国家重点生态功能区转移支付,org_of_audit,自治区,2,5
预算单位授权支付零余额账户,org_of_audit,财政部,2,5
预算执行及决算草案审计情况,org_of_audit,财政部,2,5
预算执行和决算草案编制情况,org_of_audit,自治区,2,5
主产区冬小麦弱苗施肥补助资金,org_of_audit,财政部,2,5
企业职工基本养老保险基金收支,org_of_audit,财政部,2,5
公路甩挂运输试点专项资金管理,org_of_audit,财政部,2,5
困难群众基本生活救助补助资金,org_of_audit,财政部,2,5
地方政府定价的经营服务性收费,org_of_audit,财政部,2,5
地方社会公益事业发展资金管理,org_of_audit,财政部,2,5
技术改造综合奖补专项资金管理,org_of_audit,自治区,2,5
本市职业技能提升行动专账资金,org_of_audit,财政部,2,5
个人所得税全员全额扣缴申报管理,org_of_audit,自治区,2,5
个体工商户税收定期定额征收管理,org_of_audit,财政部,2,5
工作人员死亡后遗属生活困难补助,org_of_audit,自治区,2,5
非税收入划转税务部门征收的通知,org_of_audit,财政部,2,5
国有资本经营预算收入全额纳入预算,org_of_audit,财政部,2,5
良种补贴、种粮直补和农资综合补贴,org_of_audit,财政部,2,5
重点工业专项转贷资金，督促专项转贷,org_of_audit,财政部,2,5
企业,org_of_audit,税务总局,2,5
信用,org_of_audit,民营企业,2,5
债务,org_of_audit,民营企业,2,5
偿付,org_of_audit,银保监会,2,5
免税,org_of_audit,税务总局,2,5
关税,org_of_audit,税务总局,2,5
养老,org_of_audit,税务总局,2,5
加工,org_of_audit,税务总局,2,5
区域,org_of_audit,税务总局,2,5
固定,org_of_audit,国家银行,2,5
土地,org_of_audit,税务总局,2,5
增值,org_of_audit,税务总局,2,5
契税,org_of_audit,税务总局,2,5
完税,org_of_audit,海关总署,2,5
工伤,org_of_audit,税务总局,2,5
建设,org_of_audit,天津大学,2,5
征免,org_of_audit,海关总署,2,5
数据,org_of_audit,私人企业,2,5
核定,org_of_audit,税务总局,2,5
清税,org_of_audit,民营企业,2,5
申报,org_of_audit,税务总局,2,5
社会,org_of_audit,税务总局,2,5
税务,org_of_audit,税务总局,2,5
税款,org_of_audit,税务总局,2,5
管理,org_of_audit,信托公司,2,5
管理,org_of_audit,民营企业,2,5
管理,org_of_audit,税务总局,2,5
管理,org_of_audit,联合银行,2,5
经费,org_of_audit,企业单位,2,5
统一,org_of_audit,税务总局,2,5
耕地,org_of_audit,税务总局,2,5
职工,org_of_audit,企业单位,2,5
职工,org_of_audit,城镇企业,2,5
职工,org_of_audit,税务总局,2,5
联网,org_of_audit,民营企业,2,5
联网,org_of_audit,海关总署,2,5
自动,org_of_audit,海关总署,2,5
财产,org_of_audit,银保监会,2,5
财务,org_of_audit,内资企业,2,5
财务,org_of_audit,税务总局,2,5
转股,org_of_audit,民营企业,2,5
过程,org_of_audit,信托公司,2,5
进口,org_of_audit,海关总署,2,5
进口,org_of_audit,税务总局,2,5
银行,org_of_audit,海关总署,2,5
集合,org_of_audit,民营企业,2,5
预算,org_of_audit,海关总署,2,5
预算,org_of_audit,税务总局,2,5
个体工,org_of_audit,税务总局,2,5
企业债,org_of_audit,民营企业,2,5
企业债,org_of_audit,银保监会,2,5
企业税,org_of_audit,国家大学,2,5
企业税,org_of_audit,民营企业,2,5
企业税,org_of_audit,海关总署,2,5
企业税,org_of_audit,税务总局,2,5
企业税,org_of_audit,银保监会,2,5
住房公,org_of_audit,企业单位,2,5
住房公,org_of_audit,城镇企业,2,5
债权人,org_of_audit,信托公司,2,5
债权人,org_of_audit,政府单位,2,5
债权人,org_of_audit,民营企业,2,5
债权人,org_of_audit,联营单位,2,5
债权人,org_of_audit,银保监会,2,5
债转股,org_of_audit,信托公司,2,5
债转股,org_of_audit,民营企业,2,5
债转股,org_of_audit,银保监会,2,5
储备税,org_of_audit,税务总局,2,5
先入区,org_of_audit,海关总署,2,5
关税收,org_of_audit,税务总局,2,5
再保理,org_of_audit,银保监会,2,5
再保险,org_of_audit,银保监会,2,5
再融资,org_of_audit,民营企业,2,5
